handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
1.05-30-0081-1,Product,Front Case Bushing,SINT A50,,1.05 - Front Case Assembly,30-0081,,13.88,,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.05-95-0016,Product,Cable Gland - M16 (NPA),As Supplied,,1.05 - Front Case Assembly,95-0016,,11.09,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.05-70-0405,Product,Heatshrink - Standard - 10mm,As Supplied,,1.05 - Front Case Assembly,70-0405,,0,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.05-70-0262,Product,Connector - DT - R - 3 Pins - DT04-3P,As Supplied,,1.05 - Front Case Assembly,70-0262,,2.80,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.05-70-0248-1,Product,Terminal - DT - Pin - 0460-202-16141,As Supplied,,1.05 - Front Case Assembly,70-0248,,1.18,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.05-70-0218,Product,"Grommet - 3 Wire (M16 Cable Gland - 
2.0-3.0mm Cable)",As Supplied,,1.05 - Front Case Assembly,70-0218,,0,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.05-70-0290,Product,Wedge - DT - F - 3 Pin - W3P,As Supplied,,1.05 - Front Case Assembly,70-0290,,1.13,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-30-0268,Product,Cylinder - 1162 PI V2,30-0105-R05  (Aluminium A356.2),,1.06 - Cylinder - 1162 PI V2 - Sleeve Assy,30-0268,,0,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-30-0174,Product,95mm Sleeve - GCI,30-0208 (Grey Cast Iron),,1.06 - Cylinder - 1162 PI V2 - Sleeve Assy,30-0174,,59.05,,,,,1265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.07-50-0004,Product,Exhaust Manifold - Machining,Aluminium A356.2,,1.07 - Exhaust Manifold Assembly,50-0004,,0,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.07-02/03/92,Product,Water Elbow,316 Stainless Steel,,1.07 - Exhaust Manifold Assembly,92-0003,,45.66,,,,,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.08-0092-3,Product,Water Elbow,316 Stainless Steel,,1.08 - Center Section Assembly,92-0003,,45.66,,,,,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.08-50-0007,Product,Exhaust Grub Screw,316 Stainless Steel,,1.08 - Center Section Assembly,50-0007,,9.11,,,,,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.08-90-8007-1,Product,N-M5-F-S Nut M5 Full Stainless,316 Stainless Steel,,1.08 - Center Section Assembly,90-8007,,0.34,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.08-50-0005,Product,Exhaust Centre Section,Aluminium LM6 - T6,,1.08 - Center Section Assembly,50-0005,,761.45,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.08-92-0026,Product,1/4 BSPT to 3/8 Hose Barb - Straight,316 Stainless Steel,,1.08 - Center Section Assembly,92-0026,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.09-30-0051-1,Product,Power Valve,Aluminium 6061-T6,,1.09 - Power Valve 1162 Front Assembly,30-0051,,96.54,,,,,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.09-30-0075-1,Product,Power Valve Pin,Aluminium 6061-T6,,1.09 - Power Valve 1162 Front Assembly,30-0075,,10.65,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.09-30-0232,Product,Power Valve Top 1162 - Front,6061-T6,,1.09 - Power Valve 1162 Front Assembly,30-0232,,49.27,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.09-30-0140-1,Product,Power Valve Spring Center,316 Stainless Steel,,1.09 - Power Valve 1162 Front Assembly,30-0140,,6.80,,,,,5846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.09-30-0050-1,Product,Power Valve Seal Ring Bottom,316L Stainless Steel,,1.09 - Power Valve 1162 Front Assembly,30-0050,,9.71,,,,,1026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.09-30-0078-1,Product,Power Valve Seal Ring Top,316L Stainless Steel,,1.09 - Power Valve 1162 Front Assembly,30-0078,,9.71,,,,,828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.09-30-0077-1,Product,Power Valve Bellow,NBR 70 Durometer,,1.09 - Power Valve 1162 Front Assembly,30-0077,,7.10,,,,,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.09-30-0076-1,Product,Power Valve Cap,Aluminium 6061-T6,,1.09 - Power Valve 1162 Front Assembly,30-0076,,25.48,,,,,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.09-90-3008-1,Product,KH-M06-12-316 Socket Head - Countersunk Screw M6 x 12mm,316 Stainless Steel,,1.09 - Power Valve 1162 Front Assembly,90-3008,,5.20,,,,,2920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.10-30-0051,Product,Power Valve,Aluminium 6061-T6,,1.10 - Power Valve 1162 Back Assembly,30-0051,,96.54,,,,,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.10-30-0075,Product,Power Valve Pin,Aluminium 6061-T6,,1.10 - Power Valve 1162 Back Assembly,30-0075,,10.65,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.10-30-0233,Product,Power Valve Top 1162 - Back,Aluminium 6061-T6,,1.10 - Power Valve 1162 Back Assembly,30-0233,,49.27,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.10-30-0140,Product,Power Valve Spring Center,316 Stainless Steel,,1.10 - Power Valve 1162 Back Assembly,30-0140,,6.80,,,,,5846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.10-30-0050,Product,Power Valve Seal Ring Bottom,316L Stainless Steel,,1.10 - Power Valve 1162 Back Assembly,30-0050,,9.71,,,,,1026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.10-30-0078,Product,Power Valve Seal Ring Top,316L Stainless Steel,,1.10 - Power Valve 1162 Back Assembly,30-0078,,9.71,,,,,828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.10-30-0077,Product,Power Valve Bellow,NBR 70 Durometer,,1.10 - Power Valve 1162 Back Assembly,30-0077,,7.10,,,,,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.10-30-0076,Product,Power Valve Cap,Aluminium 6061-T6,,1.10 - Power Valve 1162 Back Assembly,30-0076,,25.48,,,,,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.10-90-3008,Product,KH-M06-12-316 Socket Head - Countersunk Screw M6 x 12mm,316 Stainless Steel,,1.10 - Power Valve 1162 Back Assembly,90-3008,,5.20,,,,,2920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.11-40-0216,Product,Fuel Rail V2,Aluminium 6061-T6,,1.11 - Fuel Rail V2 Assembly,40-0216,,19.40,,,,,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.11-92-0016-1,Product,1/8 BSPT to 3/8 Hose Barb,316 Stainless Steel,,1.11 - Fuel Rail V2 Assembly,92-0016,,23.39,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.11-92-0021,Product,1/8 BSPT Plug - Internal Hex,316 Stainless Steel,,1.11 - Fuel Rail V2 Assembly,92-0021,,17.98,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.12-90-8017,Product,N-M08x1-H-316 Half Nut M8x1 -Stainless,316 Stainless Steel,,1.12 - Throttle Body 40IC - Assembly,90-8017,,0,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.12-40-0034,Product,Throttle Wheel,Aluminium 6061-T6,,1.12 - Throttle Body 40IC - Assembly,40-0034,,0,,,,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.12-40-0033,Product,Carb Stop,316 Stainless Steel x 2 mm,,1.12 - Throttle Body 40IC - Assembly,40-0033,,0,,,,,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.12-40-0002,Product,Carb Return Spring Support,Acetal - Black (POM),,1.12 - Throttle Body 40IC - Assembly,40-0002,,0,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.12-40-0047,Product,Carb Return Spring,316 Stainless Steel,,1.12 - Throttle Body 40IC - Assembly,40-0047,,0,,,,,954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.12-40-0016,Product,Carb Bush Thick,Acetal (POM),,1.12 - Throttle Body 40IC - Assembly,40-0016,,0,,,,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.12-40-0089,Product,Carb Shaft Bush,Nylon,,1.12 - Throttle Body 40IC - Assembly,40-0089,,0,,,,,1884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.12-90-0073,Product,CH-M05-20-316 Screw - Socket Cap Head,316 Stainless Steel,,1.12 - Throttle Body 40IC - Assembly,90-0073,,0,,,,,1427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.12-90-8007,Product,N-M5-F-S Nut M5 Full Stainless,316 Stainless Steel,,1.12 - Throttle Body 40IC - Assembly,90-8007,,0.34,,,,,2581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.12-90-3012,Product,KP-M03-6-316 Phillips Head - Countersunk Screw M3 x 6mm Stainless 316,316 Stainless Steel,,1.12 - Throttle Body 40IC - Assembly,90-3012,,0,,,,,744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.12-40-0228,Product,Throttle Body Butterfly - 40IC,Hard Brass,,1.12 - Throttle Body 40IC - Assembly,40-0228,,0,,,,,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.12-40-0139,Product,Throttle Body - Master,40-0102 (Aluminium AC601-T6),,1.12 - Throttle Body 40IC - Assembly,40-0139,,0,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.12-40-0141,Product,Throttle Body Master Shaft,316 Stainless Steel,,1.12 - Throttle Body 40IC - Assembly,40-0141,,0,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.12-40-0053,Product,Carb E-Clip,316 Stainless Steel,,1.12 - Throttle Body 40IC - Assembly,40-0053,,0,,,,,1412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.12-40-0011,Product,Carb Flexible Joint,See BOM,,1.12 - Throttle Body 40IC - Assembly,40-0011,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.12-40-0140,Product,Throttle Body - Slave,40-0138 (Aluminium AC601-T6),,1.12 - Throttle Body 40IC - Assembly,40-0140,,0,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.12-40-0142,Product,Throttle Body Slave Shaft,316 Stainless Steel,,1.12 - Throttle Body 40IC - Assembly,40-0142,,0,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.12-95-0047,Product,Throttle Position Sensor (TPS),As Supplied,,1.12 - Throttle Body 40IC - Assembly,95-0047,,44.38,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.12-90-9002,Product,W-M04-09-316 Washer,316 Stainless Steel,,1.12 - Throttle Body 40IC - Assembly,90-9002,,0,,,,,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.12-90-0074,Product,CH-M04-16-316 Screw - Socket Cap Head,316 Stainless Steel,,1.12 - Throttle Body 40IC - Assembly,90-0074,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.12-30-0040,Product,Carb Holder,6061-T651,,1.12 - Throttle Body 40IC - Assembly,30-0040,,0,,,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.12-90-9003,Product,W-M05-10-316 Washer,316 Stainless Steel,,1.12 - Throttle Body 40IC - Assembly,90-9003,,0.17,,,,,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.13-40-0042,Product,Airbox Rubber,NBR 70 Durometer,,1.13 - Flame Arrestor Mesh Assembly,40-0042,,9.59,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.13-40-0088,Product,Carb Flame Mesh,316 Stainless Steel,,1.13 - Flame Arrestor Mesh Assembly,40-0088,,25.17,,,,,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14-10-0210-21,Product,"Water Line - 3/8"" ID x 750mm",,,"1.14 - Water Line Set - 3/8"" ID - 1162 PI V1.1",10-0210-21,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14-10-0210-22,Product,"Water Line - 3/8"" ID x 550mm",,,"1.14 - Water Line Set - 3/8"" ID - 1162 PI V1.1",10-0210-22,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14-10-0210-23,Product,"Water Line - 3/8"" ID x 300mm",,,"1.14 - Water Line Set - 3/8"" ID - 1162 PI V1.1",10-0210-23,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14-10-0210-24,Product,"Water Line - 3/8"" ID x 750mm",,,"1.14 - Water Line Set - 3/8"" ID - 1162 PI V1.1",10-0210-24,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14-10-0210-25,Product,"Water Line - 3/8"" ID x 250mm",,,"1.14 - Water Line Set - 3/8"" ID - 1162 PI V1.1",10-0210-25,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14-10-0210-26,Product,"Water Line - 3/8"" ID x 50mm",,,"1.14 - Water Line Set - 3/8"" ID - 1162 PI V1.1",10-0210-26,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14-10-0210-27,Product,"Water Line - 3/8"" ID x 700mm",,,"1.14 - Water Line Set - 3/8"" ID - 1162 PI V1.1",10-0210-27,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-0210-281.14-,Product,"Water Line - 3/8"" ID x 350mm",,,"1.14 - Water Line Set - 3/8"" ID - 1162 PI V1.1",10-0210-28,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14-10-0210-29,Product,"Water Line - 3/8"" ID x 225mm",,,"1.14 - Water Line Set - 3/8"" ID - 1162 PI V1.1",10-0210-29,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14-10-0210-30,Product,"Water Line - 3/8"" ID x 175mm",,,"1.14 - Water Line Set - 3/8"" ID - 1162 PI V1.1",10-0210-30,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14-10-0210-31,Product,"Water Line - 3/8"" ID x 950mm",,,"1.14 - Water Line Set - 3/8"" ID - 1162 PI V1.1",10-0210-31,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14-92-0007,Product,"Tee 3/8"" Barb (JT95F YRC)",,,"1.14 - Water Line Set - 3/8"" ID - 1162 PI V1.1",92-0007,,4.72,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14-92-0006,Product,"Coupling Insert 3/8"" Barb Valved (KSP95WTB YRC)",,,"1.14 - Water Line Set - 3/8"" ID - 1162 PI V1.1",92-0006,,0,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14-92-2018,Product,DIN Hose Clamp 10x16 - W5,,,"1.14 - Water Line Set - 3/8"" ID - 1162 PI V1.1",92-2018,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14-92-2022,Product,Single Ear Clamp 17.0 - W4,,,"1.14 - Water Line Set - 3/8"" ID - 1162 PI V1.1",92-2022,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.01-10-0189,Product,External Filler - 44mm ID - Barb,Aluminium 6061-T6,,2.01 - External Filler - 44mm ID - Assembly,10-0189,,0.00,,,,,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.01-10-0190,Product,External Filler - 44mm ID - Nut,Aluminium 6061-T6,,2.01 - External Filler - 44mm ID - Assembly,10-0190,,0.00,,,,,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.01-10-0191,Product,External Filler - 44mm ID - Cap,Aluminium 6061-T6,,2.01 - External Filler - 44mm ID - Assembly,10-0191,,0.00,,,,,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.01-91-3019,Product,OR-BS-032-NBR O-Ring,NBR,,2.01 - External Filler - 44mm ID - Assembly,91-3019,,0.00,,,,,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.01-91-3030,Product,OR-55.0-2.5-NBR O-Ring,NBR,,2.01 - External Filler - 44mm ID - Assembly,91-3030,,0.00,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.01-92-0003,Product,Water Elbow,316 Stainless Steel,,2.01 - External Filler - 44mm ID - Assembly,92-0003,,0.00,,,,,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02-10-0026,Product,Hood Prong,Aluminium 6061-T6,,2.02 - Hooks & Prongs,10-0026,,0.00,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02-10-0027,Product,Hood Hook,Aluminium 6061-T6,,2.02 - Hooks & Prongs,10-0027,,0.00,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02-10-0041,Product,Hood Hook Pin,AISI 304,,2.02 - Hooks & Prongs,10-0041,,0.00,,,,,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.03-10-0152-1,Product,Button Switch Housing,Aluminium 6061-T6,,2.03 - Bilge Button,10-0152,,0.00,,,,,758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.03-10-0153-1,Product,Bilge Pump Switch Housing Nut,316 Stainless Steel,,2.03 - Bilge Button,10-0153,,0.00,,,,,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.03-70-0236,Product,Bilge Button,As Supplied,,2.03 - Bilge Button,70-0236,,0.00,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.03-70-0428,Product,Loom - PFI - Bilge Button,See BOM,,2.03 - Bilge Button,70-0428,,0.00,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.03-Technirez R1025 + H1026-1,Product,Epoxy Potting Resin,As supplied,,2.03 - Bilge Button,Technirez R1025 + H1026,,0.00,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.04-70-0248,Product,Terminal - DT - Pin - 0460-202-16141,As Supplied,,2.04 - Loom - PFI - Bilge Button,70-0248,,0.00,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.04-70-0249,Product,Terminal - DT - Socket - 0462-201-16141,As Supplied,,2.04 - Loom - PFI - Bilge Button,70-0249,,0.00,,,,,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.04-70-0277,Product,Heatshrink - Glue Lined - 8mm,As Supplied,,2.04 - Loom - PFI - Bilge Button,70-0277,,0.00,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.04-70-0282,Product,Sheathing - 6mm - PETAM640BK400R,As Supplied,,2.04 - Loom - PFI - Bilge Button,70-0282,,0.00,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.04-70-0284-BLK-1,Product,Wire - 0.75mm² - Black,As Supplied,,2.04 - Loom - PFI - Bilge Button,70-0284-BLK,,0.00,,,,,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.04-70-0284-ORN,Product,Wire - 0.75mm² - Orange,As Supplied,,2.04 - Loom - PFI - Bilge Button,70-0284-ORN,,0.00,,,,,1436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.04-70-0284-RED-1,Product,Wire - 0.75mm² - Red,As Supplied,,2.04 - Loom - PFI - Bilge Button,70-0284-RED,,0.00,,,,,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.04-70-0289,Product,Wedge - DT - F - 2 Pin - W2P,As Supplied,,2.04 - Loom - PFI - Bilge Button,70-0289,,0.00,,,,,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.04-70-0333-1,Product,Spade Connector-4.8x0.8mm Tab- RS 488-1241,As Supplied,,2.04 - Loom - PFI - Bilge Button,70-0333,,0.00,,,,,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.04-95-0014,Product,DT04-2P Connector Receptacle - 2 Way (Deutsch),As Supplied,,2.04 - Loom - PFI - Bilge Button,95-0014,,0.00,,,,,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.04-95-0025-1,Product,DT06-2S Connector Plug - 2 Way (Deutsch),As Supplied,,2.04 - Loom - PFI - Bilge Button,95-0025,,0.00,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.04-95-0026-1,Product,W2S Wedge - 2 Way (Deutsch),As Supplied,,2.04 - Loom - PFI - Bilge Button,95-0026,,0.00,,,,,791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.05-10-0152,Product,Button Switch Housing,Aluminium 6061-T6,,2.05 - Power Button,10-0152,,0.00,,,,,758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.05-10-0153,Product,Bilge Pump Switch Housing Nut,316 Stainless Steel,,2.05 - Power Button,10-0153,,0.00,,,,,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.05-70-0237,Product,Power Button,As Supplied,,2.05 - Power Button,70-0237,,0.00,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.05-70-0429,Product,Loom - Power Button,See BOM,,2.05 - Power Button,70-0429,,0.00,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.05-Technirez R1025 + H1026,Product,Epoxy Potting Resin,As supplied,,2.05 - Power Button,Technirez R1025 + H1026,,0.00,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.06-70-0251,Product,Terminal - DTM - Socket - 0462-201-20141,As Supplied,,2.06 - Loom - Power Button,70-0251,,0.00,,,,,1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.06-70-0265,Product,Connector - DTM - P - 4 Socket - DTM06-4S,As Supplied,,2.06 - Loom - Power Button,70-0265,,0.00,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.06-70-0266,Product,Heatshrink - Glue Lined - 18mm,As Supplied,,2.06 - Loom - Power Button,70-0266,,0.00,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.06-70-0284-BLK,Product,Wire - 0.75mm² - Black,As Supplied,,2.06 - Loom - Power Button,70-0284-BLK,,0.00,,,,,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.06-70-0284-RED,Product,Wire - 0.75mm² - Red,As Supplied,,2.06 - Loom - Power Button,70-0284-RED,,0.00,,,,,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.06-70-0284-WHI,Product,Wire - 0.75mm² - White,As Supplied,,2.06 - Loom - Power Button,70-0284-WHI,,0.00,,,,,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.06-70-0294,Product,Wedge - DTM - M - 4 Socket - WM-4S,As Supplied,,2.06 - Loom - Power Button,70-0294,,0.00,,,,,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.06-70-0333,Product,Spade Connector-4.8x0.8mm Tab- RS 488-1241,As Supplied,,2.06 - Loom - Power Button,70-0333,,0.00,,,,,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.06-70-0358,Product,Sheathing - 12mm,As Supplied,,2.06 - Loom - Power Button,70-0358,,0.00,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.07-10-0033,Product,Scupper Housing,Aluminium 6061-T6,,2.07 - Scupper Assembly,10-0033,,0.00,,,,,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.07-10-0108,Product,Scupper Bung Plate,Aluminium 6061-T6,,2.07 - Scupper Assembly,10-0108,,0.00,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.07-10-0134,Product,Scupper Bung,Aluminium 6061-T6,,2.07 - Scupper Assembly,10-0134,,0.00,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.07-90-2024,Product,BH-M04-10-316 Screw - Socket Button Head M4 x 10mm Stainless,316 Stainless Steel,,2.07 - Scupper Assembly,90-2024,,0.00,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
